Date and Time, UTC	        R.A., deg	          Dec, deg	        Az, deg	        Elev, deg	          MJD
2024-11-14 13:38:09.999998	37.25933473270877	59.88242387992743	32.9932604871769	23.554647456235195	60628.56817129627
2024-11-14 13:38:10.999992	37.69764288219298	59.78487999913078	33.06545091438878	23.325032707205143	60628.56818287028
2024-11-14 13:38:11.999987	38.128449344865714	59.68715255391481	33.13646730930292	23.098041779952556	60628.56819444429
2024-11-14 13:38:12.999981	38.551922889726555	59.5892804440133	33.206338974627506	22.87362827508796	60628.5682060183
2024-11-14 13:38:14.000016	38.968245435392376	59.49129648901378	33.27509701009461	22.65173784158032	60628.56821759278
2024-11-14 13:38:15.000011	39.377545331495554	59.393243327552085	33.3427633036808	22.43234377499254	60628.56822916679
2024-11-14 13:38:16.000005	39.77999785298914	59.29514983992947	33.40936718380212	22.21539343455717	60628.5682407408
2024-11-14 13:38:17.000000	40.17575793333156	59.19704700338898	33.4749343479107	22.000844033834824	60628.56825231481
2024-11-14 13:38:17.999994	40.56497707492619	59.09896405223103	33.539489671595305	21.788653650333973	60628.568263888825
2024-11-14 13:38:18.999989	40.94780337568272	59.00092855531515	33.603057247251634	21.578781206788463	60628.568275462836
2024-11-14 13:38:19.999984	41.324381560777745	58.90296649012571	33.66566042092554	21.3711864526107	60628.56828703685
2024-11-14 13:38:21.000018	41.69486780226457	58.805098396743695	33.727324270907495	21.1658217340017	60628.568298611324
2024-11-14 13:38:22.000013	42.05937038570925	58.70735519452112	33.788065752674555	20.96266493534846	60628.568310185336
2024-11-14 13:38:23.000008	42.418039178850385	58.60975460907337	33.84790862667702	20.76166988676768	60628.56832175935
2024-11-14 13:38:24.000002	42.77100581777986	58.51231701868807	33.906873498043325	20.56279949352476	60628.56833333336
2024-11-14 13:38:24.999997	43.118398785549196	58.41506157372678	33.96498034543099	20.36601741179305	60628.56834490737
2024-11-14 13:38:25.999991	43.460343464928805	58.318006233243054	34.02224856873582	20.17128802529804	60628.56835648138
2024-11-14 13:38:26.999986	43.796962193240724	58.22116785766451	34.078696976050786	19.978576441484822	60628.56836805539
2024-11-14 13:38:27.999980	44.128374318551224	58.124562237912826	34.134343831414846	19.787848467967358	60628.5683796294
2024-11-14 13:38:29.000015	44.45470928576201	58.02820029225878	34.189209050912325	19.599063046570638	60628.56839120388
2024-11-14 13:38:30.000010	44.77605438457637	57.93210360776294	34.24330543064698	19.41220253877624	60628.56840277789
2024-11-14 13:38:31.000004	45.09253357616871	57.83628122787366	34.29665190680674	19.227227142889745	60628.5684143519
2024-11-14 13:38:31.999999	45.404254836940964	57.74074521004555	34.34926471933454	19.044105335670526	60628.568425925914
2024-11-14 13:38:32.999994	45.71132345042133	57.64550680247405	34.40115963672272	18.86280622932824	60628.568437499925
2024-11-14 13:38:33.999988	46.01384206497762	57.550576458628676	34.452351999230125	18.683299549160076	60628.56844907394
2024-11-14 13:38:34.999983	46.31191075788619	57.455963918888	34.50285669227439	18.505555634111754	60628.56846064795
2024-11-14 13:38:36.000018	46.605638821496335	57.36167441704167	34.5526901972622	18.3295383622438	60628.568472222425
2024-11-14 13:38:37.000012	46.895097732303945	57.2677239032124	34.60186258697146	18.15523340258661	60628.568483796436
2024-11-14 13:38:38.000007	47.18039210587979	57.174116306791404	34.650389577814856	17.98260571223409	60628.56849537045
2024-11-14 13:38:39.000001	47.461612316901856	57.080858763374856	34.69828448982255	17.811627920681477	60628.56850694446
2024-11-14 13:38:39.999996	47.73884646018718	56.98795784142211	34.74556028175844	17.642273200319043	60628.56851851847
2024-11-14 13:38:40.999990	48.01218040658891	56.89541956617105	34.79222956863536	17.47451525280405	60628.56853009248
2024-11-14 13:38:41.999985	48.2816978606756	56.80324945859055	34.83830462244243	17.308328301139067	60628.56854166649
2024-11-14 13:38:43.000020	48.54749103382982	56.71144886850229	34.88379920977129	17.143680482489643	60628.56855324097
2024-11-14 13:38:44.000014	48.80961807707302	56.62002976509786	34.92872129780742	16.980560273375083	60628.56856481498
2024-11-14 13:38:45.000009	49.06816728567296	56.52899258255008	34.97308406407641	16.818936729855857	60628.56857638899
2024-11-14 13:38:46.000004	49.32321423838349	56.43834106482991	35.016898529086035	16.658786045160173	60628.568587963004
2024-11-14 13:38:46.999998	49.57483260809336	56.34807854746035	35.060175446550176	16.50008487155138	60628.568599537015
2024-11-14 13:38:47.999993	49.82309421849409	56.25820800807218	35.10292528303914	16.34281031979167	60628.568611111026
2024-11-14 13:38:48.999987	50.068069091920876	56.16873208070534	35.1451582321921	16.186939947549487	60628.56862268504
2024-11-14 13:38:49.999982	50.309825492188374	56.079653053968364	35.186884243446954	16.032451742941095	60628.56863425905
2024-11-14 13:38:51.000017	50.54843951542924	55.990969356096244	35.22811465239601	15.879317990058297	60628.568645833526
2024-11-14 13:38:52.000011	50.783956860643215	55.902689815176224	35.26885558572478	15.727529844175018	60628.56865740754
2024-11-14 13:38:53.000006	51.01645046798572	55.814812262204406	35.30911792628075	15.577060357093673	60628.56866898155
2024-11-14 13:38:54.000000	51.245982042283	55.72733784575815	35.34891065430565	15.427889169151271	60628.56868055556
2024-11-14 13:38:54.999995	51.4726117569625	55.64026746513328	35.38824252855634	15.279996310661282	60628.56869212957
2024-11-14 13:38:55.999990	51.69639829409214	55.553601779252546	35.427122097881025	15.133362191756781	60628.56870370358
2024-11-14 13:38:56.999984	51.917398887484985	55.46734122979326	35.4655576980033	14.98796759744245	60628.56871527759
2024-11-14 13:38:58.000019	52.135678088798926	55.381482603774806	35.50355898172922	14.843787901828795	60628.56872685207
2024-11-14 13:38:59.000013	52.35127278569819	55.2960328363987	35.54113083668547	14.700816210298104	60628.56873842608
2024-11-14 13:39:00.000008	52.564244931994516	55.21098831400437	35.578282547053306	14.559028554768753	60628.56875000009
2024-11-14 13:39:01.000003	52.7746463459832	55.12634870668297	35.61502167781298	14.41840713309828	60628.568761574104
2024-11-14 13:39:01.999997	52.982527583631985	55.042113520482225	35.65135561343604	14.278934478038266	60628.568773148116
2024-11-14 13:39:02.999992	53.18793797065539	54.958282100914005	35.6872915692152	14.140593448061857	60628.56878472213
2024-11-14 13:39:03.999986	53.390925640014075	54.87485365302721	35.722836585678685	14.003367223717285	60628.56879629614
2024-11-14 13:39:04.999981	53.59153755986166	54.791827237790976	35.757997545609214	13.867239296794232	60628.56880787015
2024-11-14 13:39:06.000016	53.7898275003222	54.70919847465022	35.792782560472766	13.732188055152607	60628.56881944463
2024-11-14 13:39:07.000010	53.9858242463117	54.626972825679076	35.82719539705872	13.598208464343156	60628.56883101864
2024-11-14 13:39:08.000005	54.17957949107725	54.54514565983049	35.86124387584355	13.465279462808045	60628.56884259265
2024-11-14 13:39:08.999999	54.371135858463425	54.4637155613124	35.89493427431342	13.333385727963867	60628.56885416666
2024-11-14 13:39:09.999994	54.56053496605335	54.38268103053343	35.9282727121617	13.202512223511414	60628.56886574067
2024-11-14 13:39:10.999989	54.74781743932168	54.3020404577598	35.96126518727879	13.072644182924956	60628.56887731468
2024-11-14 13:39:11.999983	54.93302294852485	54.22179215456494	35.99391755487809	12.943767111758135	60628.568888888694
2024-11-14 13:39:13.000018	55.11619756117403	54.141931148059975	36.02623683110666	12.815861653380766	60628.56890046317
2024-11-14 13:39:14.000013	55.29736436777661	54.06246201368515	36.05822601768239	12.688924124682531	60628.56891203718
2024-11-14 13:39:15.000007	55.47656772346488	53.9833796097224	36.089891899914456	12.562935638493673	60628.568923611194
2024-11-14 13:39:16.000002	55.65384371575194	53.90468195374419	36.12123983186002	12.43788272157995	60628.568935185205
2024-11-14 13:39:16.999996	55.829227593124514	53.826366996243614	36.152275056581715	12.31375214074426	60628.56894675922
2024-11-14 13:39:17.999991	56.0027537919038	53.7484326351107	36.1830026995561	12.190530900947468	60628.56895833323
2024-11-14 13:39:18.999985	56.174455956134935	53.670876715558	36.21342777593126	12.068206238928067	60628.56896990724
2024-11-14 13:39:19.999980	56.34436695672569	53.59369703002419	36.2435551975047	11.946765617026733	60628.56898148125
2024-11-14 13:39:21.000015	56.51252564670639	53.516888248810254	36.27339096089012	11.826191887986681	60628.56899305573
2024-11-14 13:39:22.000009	56.67894988696547	53.44045426070775	36.302937369010884	11.706482655931534	60628.56900462974
2024-11-14 13:39:23.000004	56.84367715652266	53.36438963810587	36.33220023323906	11.587621168088646	60628.56901620375
2024-11-14 13:39:23.999999	57.00673744286689	53.28869201965686	36.361184059260744	11.469595749576031	60628.56902777776
2024-11-14 13:39:24.999993	57.16816005778925	53.213359010017285	36.389893261367185	11.352394928959768	60628.56903935177
2024-11-14 13:39:25.999988	57.32797365986983	53.13838819216288	36.418332155755	11.236007437018774	60628.569050925784
2024-11-14 13:39:26.999982	57.486206262139625	53.06377711151024	36.44650498107094	11.12042219667487	60628.569062499795
2024-11-14 13:39:28.000017	57.64289153240334	52.989520319262	36.47441699793897	11.005623722886158	60628.56907407427
2024-11-14 13:39:29.000012	57.79804365176366	52.91562129960106	36.502070020497236	10.89161055750981	60628.56908564828
2024-11-14 13:39:30.000006	57.951695152167886	52.84207454955752	36.52946915384636	10.778367555593416	60628.569097222295
2024-11-14 13:39:31.000001	58.10387165345784	52.768877541426676	36.55661829788841	10.66588438583388	60628.569108796306
2024-11-14 13:39:31.999995	58.254598218506196	52.696027740252376	36.58352126777606	10.55415089567227	60628.56912037032
2024-11-14 13:39:32.999990	58.40389935853211	52.62352258917055	36.61018181212082	10.443157102424005	60628.56913194433
2024-11-14 13:39:33.999985	58.55179906043982	52.55135953559523	36.63660359125206	10.332893197516984	60628.56914351834
2024-11-14 13:39:35.000019	58.6983266518175	52.479533120554954	36.662791256728475	10.223345140676892	60628.56915509282
2024-11-14 13:39:36.000014	58.84349330634587	52.40804655577014	36.688746218862086	10.114512266423224	60628.56916666683
2024-11-14 13:39:37.000009	58.98732741124334	52.33689436158665	36.71447299465422	10.006380829366787	60628.56917824084
2024-11-14 13:39:38.000003	59.12985095506807	52.266073958236845	36.739974968931946	9.898941664283571	60628.56918981485
2024-11-14 13:39:38.999998	59.271085455824824	52.19558275935009	36.7652554654152	9.792185757685289	60628.56920138886
2024-11-14 13:39:39.999992	59.41105197859395	52.125418183099576	36.79031773873356	9.686104247805806	60628.56921296287
2024-11-14 13:39:40.999987	59.54977114119381	52.05557764372107	36.815164985502136	9.580688418554256	60628.569224536885
2024-11-14 13:39:41.999981	59.687263130351994	51.98605856125608	36.83980033750452	9.475929699305745	60628.569236110896
